name,matchday,date,home_team,away_team,result,played_position,goals,assists,own_goals,yellow,yellow_x2,red,sub_on,sub_off,minutes,competition
Erling Haaland,34,2021-05-22,Bor. Dortmund  (3.),Bay. Leverkusen  (6.),3:1,CF,2,0,0,0,0,0,0,0,1,BUNDESLIGA
Erling Haaland,1,2021-08-14,Bor. Dortmund  (3.),E. Frankfurt  (16.),5:2,CF,2,3,0,0,0,0,0,0,1,BUNDESLIGA
Erling Haaland,2,2021-08-21,SC Freiburg  (11.),Bor. Dortmund  (3.),2:1,CF,0,0,0,0,0,0,0,0,4,BUNDESLIGA
Erling Haaland,3,2021-08-27,Bor. Dortmund  (7.),TSG Hoffenheim  (2.),3:2,CF,1,0,0,0,0,0,0,0,2,BUNDESLIGA
Erling Haaland,4,2021-09-11,Bay. Leverkusen  (2.),Bor. Dortmund  (5.),3:4,CF,2,1,0,1,0,0,0,0,1,BUNDESLIGA
Erling Haaland,5,2021-09-19,Bor. Dortmund  (3.),Union Berlin  (8.),4:2,CF,2,0,0,0,0,0,0,0,1,BUNDESLIGA
Erling Haaland,8,2021-10-16,Bor. Dortmund  (3.),1.FSV Mainz 05  (9.),3:1,CF,2,0,0,0,0,0,0,0,1,BUNDESLIGA
Erling Haaland,last 16 1st leg,2021-02-17,Sevilla FC,Bor. Dortmund,2:3,CF,2,1,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Erling Haaland,last 16 2nd leg,2021-03-09,Bor. Dortmund,Sevilla FC,2:2,CF,2,0,0,1,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Erling Haaland,Quarter-Finals 1st leg,2021-04-06,Man City,Bor. Dortmund,2:1,CF,0,1,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Erling Haaland,Quarter-Finals 2nd leg,2021-04-14,Bor. Dortmund,Man City,1:2,CF,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Erling Haaland,Group C,2021-09-15,Besiktas,Bor. Dortmund,1:2,CF,1,0,0,0,0,0,0,86,86,UEFA CHAMPIONS LEAGUE
Erling Haaland,Group C,2021-10-19,Ajax,Bor. Dortmund,4:0,CF,0,0,0,0,0,0,0,0,90,UEFA CHAMPIONS LEAGUE
Erling Haaland,Group G,2021-03-24,Gibraltar  (53.),Norway  (4.),0:3,CF,0,0,0,0,0,0,0,62,62,WCQ
Erling Haaland,Group G,2021-03-27,Norway  (4.),Turkey  (5.),0:3,CF,0,0,0,0,0,0,0,83,83,WCQ
Erling Haaland,Group G,2021-03-30,Montenegro  (4.),Norway  (24.),0:1,CF,0,0,0,0,0,0,0,80,80,WCQ
Erling Haaland,Group G,2021-09-01,Norway  (20.),Netherlands  (12.),1:1,CF,1,0,0,0,0,0,0,0,90,WCQ
Erling Haaland,Group G,2021-09-04,Latvia,Norway,0:2,CF,1,0,0,0,0,0,0,88,88,WCQ
Erling Haaland,Group G,2021-09-07,Norway,Gibraltar,5:1,CF,3,0,0,0,0,0,0,0,90,WCQ
Erling Haaland,Round of 16,2021-02-02,Bor. Dortmund,SC Paderborn,3:2  AET,CF,1,1,0,0,0,0,0,0,120,DFB POKAL
Erling Haaland,Quarter-Finals,2021-03-02,Bor. M'gladbach,Bor. Dortmund,0:1,CF,0,0,0,0,0,0,0,0,90,DFB POKAL
Erling Haaland,Final,2021-05-13,RB Leipzig,Bor. Dortmund,1:4,CF,2,0,0,0,0,0,0,90,90,DFB POKAL
Erling Haaland,10,2021-06-02,Norway,Luxembourg,1:0,CF,1,0,0,0,0,0,0,0,90,INT FRIENDLY
Erling Haaland,52,2021-06-06,Norway,Greece,1:2,CF,0,0,0,0,0,0,0,0,90,INT FRIENDLY
Erling Haaland,First Round,2021-08-07,Wehen Wiesbaden,Bor. Dortmund,0:3,CF,3,0,0,0,0,0,0,0,90,DFB POKAL
Erling Haaland,Final,2021-08-17,Bor. Dortmund,FC Bayern,1:3,CF,0,0,0,0,0,0,0,0,90,DFL SUPERCUP
Harry Kane,Group D,2021-06-13,England,Croatia,1:0,CF,0,0,0,0,0,0,0,82,82,EURO 2020
Harry Kane,Group D,2021-06-18,England,Scotland,0:0,CF,0,0,0,0,0,0,0,74,74,EURO 2020
Harry Kane,Group D,2021-06-22,Czechia,England,0:1,CF,0,0,0,0,0,0,0,0,90,EURO 2020
Harry Kane,Round of 16,2021-06-29,England,Germany,2:0,CF,1,0,0,0,0,0,0,0,90,EURO 2020
Harry Kane,Quarter-Finals,2021-07-03,Ukraine,England,0:4,CF,2,0,0,0,0,0,0,73,73,EURO 2020
Harry Kane,Semi-Finals,2021-07-07,England,Denmark,2:1  AET,CF,1,0,0,0,0,0,0,0,120,EURO 2020
Harry Kane,Final,2021-07-11,Italy,England,4:3  on pens,CF,0,0,0,0,0,0,0,0,120,EURO 2020
Harry Kane,group I,2021-03-28,Albania  (16.),England  (1.),0:2,CF,1,1,0,1,0,0,0,0,90,WCQ
Harry Kane,group I,2021-03-31,England  (2.),Poland  (12.),2:1,CF,1,0,0,0,0,0,0,89,89,WCQ
Harry Kane,group I,2021-09-02,Hungary  (6.),England  (2.),0:4,CF,1,0,0,0,0,0,0,0,90,WCQ
Harry Kane,group I,2021-09-05,England,Andorra,4:0,CF,1,0,0,0,0,0,62,0,28,WCQ
Harry Kane,group I,2021-09-08,Poland,England,1:1,CF,1,0,0,0,0,0,0,0,90,WCQ
Harry Kane,group I,2021-10-12,England,Hungary,1:1,CF,0,0,0,0,0,0,0,76,76,WCQ
Harry Kane,last 16 1st leg,2021-03-11,Spurs  (5.),Dinamo Zagreb  (4.),2:0,CF,2,0,0,0,0,0,0,84,84,EUROPA LEAGUE
Harry Kane,last 16 2nd leg,2021-03-18,Dinamo Zagreb  (6.),Spurs  (3.),3:0  AET,CF,0,0,0,0,0,0,0,0,120,EUROPA LEAGUE
Harry Kane,1,2021-06-02,England,Austria,1:0,CF,0,0,0,0,0,0,0,61,61,INT FRIENDLY
Harry Kane,17,2021-01-02,Spurs  (7.),Leeds  (11.),3:0,CF,1,1,0,0,0,0,0,87,87,EPL
Harry Kane,16,2021-01-13,Spurs  (7.),Fulham  (18.),1:1,CF,1,0,0,0,0,0,0,0,90,EPL
Harry Kane,19,2021-01-17,Sheff Utd  (20.),Spurs  (4.),1:3,CF,1,0,0,0,0,0,0,0,90,EPL
Harry Kane,20,2021-01-28,Spurs  (4.),Liverpool  (5.),1:3,CF,0,0,0,0,0,0,0,46,45,EPL
Harry Kane,23,2021-02-07,Spurs  (7.),West Brom  (19.),2:0,CF,1,0,0,0,0,0,0,0,90,EPL
Harry Kane,24,2021-02-13,Man City  (1.),Spurs  (5.),3:0,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,25,2021-02-21,West Ham  (5.),Spurs  (7.),2:1,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,26,2021-02-28,Spurs  (8.),Burnley  (15.),4:0,CF,1,0,0,0,0,0,0,0,90,EPL
Harry Kane,33,2021-03-04,Fulham  (18.),Spurs  (7.),0:1,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,27,2021-03-07,Spurs  (8.),Crystal Palace  (13.),4:1,CF,2,2,0,0,0,0,0,80,80,EPL
Harry Kane,28,2021-03-14,Arsenal  (10.),Spurs  (6.),2:1,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,18,2021-03-21,Aston Villa  (6.),Spurs  (5.),0:2,CF,1,0,0,0,0,0,0,0,90,EPL
Harry Kane,30,2021-04-04,Newcastle  (17.),Spurs  (6.),2:2,CF,2,0,0,0,0,0,0,0,90,EPL
Harry Kane,31,2021-04-11,Spurs  (6.),Man Utd  (2.),1:3,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,32,2021-04-16,Everton  (8.),Spurs  (7.),2:2,CF,2,0,0,0,0,0,0,90,90,EPL
Harry Kane,34,2021-05-02,Spurs  (7.),Sheff Utd  (20.),4:0,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,35,2021-05-08,Leeds  (11.),Spurs  (7.),3:1,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,36,2021-05-16,Spurs  (7.),Wolves  (12.),2:0,CF,1,0,0,0,0,0,0,0,90,EPL
Harry Kane,37,2021-05-19,Spurs  (6.),Aston Villa  (11.),1:2,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,38,2021-05-23,Leicester  (5.),Spurs  (7.),2:4,CF,1,1,0,0,0,0,0,0,90,EPL
Harry Kane,2,2021-08-22,Wolves  (14.),Spurs  (10.),0:1,CF,0,0,0,1,0,0,72,0,18,EPL
Harry Kane,3,2021-08-29,Spurs  (5.),Watford  (11.),1:0,CF,0,0,0,1,0,0,0,0,90,EPL
Harry Kane,4,2021-09-11,Crystal Palace  (14.),Spurs  (1.),3:0,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,5,2021-09-19,Spurs  (7.),Chelsea  (2.),0:3,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,6,2021-09-26,Arsenal  (13.),Spurs  (7.),3:1,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,7,2021-10-03,Spurs  (11.),Aston Villa  (8.),2:1,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,8,2021-10-17,Newcastle  (19.),Spurs  (8.),2:3,CF,1,1,0,0,0,0,0,0,90,EPL
Harry Kane,9,2021-10-24,West Ham  (7.),Spurs  (5.),1:0,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,10,2021-10-30,Spurs  (6.),Man Utd  (7.),0:3,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,11,2021-11-07,Everton  (10.),Spurs  (9.),0:0,CF,0,0,0,0,0,0,0,0,90,EPL
Harry Kane,Fourth Round,2021-01-25,Wycombe,Spurs,1:4,CF,0,0,0,0,0,0,58,0,32,FA CUP
Harry Kane,Fifth Round,2021-02-10,Everton,Spurs,5:4  AET,CF,1,0,0,1,0,0,53,0,67,FA CUP
Harry Kane,Semi-Finals,2021-01-05,Spurs,Brentford,2:0,CF,0,0,0,0,0,0,0,0,90,EFL
Harry Kane,Final,2021-04-25,Man City,Spurs,1:0,CF,0,0,0,0,0,0,0,0,90,EFL
Harry Kane,Group G,2021-09-16,Stade Rennais,Spurs,2:2,CF,0,0,0,0,0,0,0,54,54,UEFA CONFERENCE LEAGUE
Harry Kane,Group G,2021-09-30,Spurs,NS Mura,5:1,CF,3,0,0,0,0,0,59,0,31,UEFA CONFERENCE LEAGUE
Harry Kane,Group G,2021-11-04,Spurs,Vitesse,3:2,CF,0,1,0,0,0,0,0,0,90,UEFA CONFERENCE LEAGUE
Harry Kane,Qualifying Round 2nd leg,2021-08-26,Spurs,Paços Ferreira,3:0,CF,2,0,0,0,0,0,0,72,72,UEFA CONFERENCE LEAGUE QUAL
Harry Kane,Third Round,2021-09-22,Wolves,Spurs,4:5  on pens,CF,1,0,0,0,0,0,0,0,90,EFL
Harry Kane,Fourth Round,2021-10-27,Burnley,Spurs,0:1,CF,0,0,0,0,0,0,0,0,90,EFL
